obs_wl_nm,ritz_wl_nm,wavelength_nm,aki_s-1,acc,transition_type,spectra_query,element,ion_stage,species,transition,rel_intensity,source
252.6076,252.608641,252.6076,,,,Ar II,Ar,II,Ar II,,,live_nist
252.83128,252.831287,252.83128,,,,Ar II,Ar,II,Ar II,,,live_nist
252.86835,252.868353,252.86835,,,,Ar II,Ar,II,Ar II,,,live_nist
253.0423,253.042691,253.0423,,,,Ar II,Ar,II,Ar II,,,live_nist
253.47087,253.470851,253.47087,,,,Ar II,Ar,II,Ar II,,,live_nist
253.52509,253.525102,253.52509,,,,Ar II,Ar,II,Ar II,,,live_nist
253.5758,253.576694,253.5758,,,,Ar II,Ar,II,Ar II,,,live_nist
253.6015,253.601491,253.6015,,,,Ar II,Ar,II,Ar II,,,live_nist
254.00362,254.003627,254.00362,,,,Ar II,Ar,II,Ar II,,,live_nist
254.159,254.15942,254.159,,,,Ar II,Ar,II,Ar II,,,live_nist
254.46839,254.468375,254.46839,,,,Ar II,Ar,II,Ar II,,,live_nist
254.56468,254.564769,254.56468,,,,Ar II,Ar,II,Ar II,,,live_nist
254.7184,254.717298,254.7184,,,,Ar II,Ar,II,Ar II,,,live_nist
254.9788,254.978677,254.9788,,,,Ar II,Ar,II,Ar II,,,live_nist
255.1571,255.156618,255.1571,,,,Ar II,Ar,II,Ar II,,,live_nist
255.34,255.339966,255.34,,,,Ar II,Ar,II,Ar II,,,live_nist
255.65856,255.65843,255.65856,,,,Ar II,Ar,II,Ar II,,,live_nist
255.92866,255.92861,255.92866,,,,Ar II,Ar,II,Ar II,,,live_nist
256.0853,256.084745,256.0853,,,,Ar II,Ar,II,Ar II,,,live_nist
256.19525,256.195197,256.19525,,,,Ar II,Ar,II,Ar II,,,live_nist
256.20873,256.20867,256.20873,,,,Ar II,Ar,II,Ar II,,,live_nist
256.44166,256.441615,256.44166,,,,Ar II,Ar,II,Ar II,,,live_nist
256.5782,256.578499,256.5782,,,,Ar II,Ar,II,Ar II,,,live_nist
256.7095,256.709273,256.7095,,,,Ar II,Ar,II,Ar II,,,live_nist
256.7727,256.772699,256.7727,,,,Ar II,Ar,II,Ar II,,,live_nist
256.92007,256.92016,256.92007,,,,Ar II,Ar,II,Ar II,,,live_nist
256.99847,256.998472,256.99847,,,,Ar II,Ar,II,Ar II,,,live_nist
257.04107,257.041048,257.04107,,,,Ar II,Ar,II,Ar II,,,live_nist
257.394,257.39264,257.394,,,,Ar II,Ar,II,Ar II,,,live_nist
257.9428,257.944052,257.9428,,,,Ar II,Ar,II,Ar II,,,live_nist
258.036,258.036311,258.036,,,,Ar II,Ar,II,Ar II,,,live_nist
259.1696,259.169961,259.1696,,,,Ar II,Ar,II,Ar II,,,live_nist
259.2074,259.207905,259.2074,,,,Ar II,Ar,II,Ar II,,,live_nist
259.2178,259.2186,259.2178,,,,Ar II,Ar,II,Ar II,,,live_nist
260.0956,260.095957,260.0956,,,,Ar II,Ar,II,Ar II,,,live_nist
260.968,260.967752,260.968,,,,Ar II,Ar,II,Ar II,,,live_nist
261.6811,261.681148,261.6811,,,,Ar II,Ar,II,Ar II,,,live_nist
261.7596,261.7601,261.7596,,,,Ar II,Ar,II,Ar II,,,live_nist
262.09844,262.09843,262.09844,,,,Ar II,Ar,II,Ar II,,,live_nist
262.1879,262.18858,262.1879,,,,Ar II,Ar,II,Ar II,,,live_nist
262.309,262.309628,262.309,,,,Ar II,Ar,II,Ar II,,,live_nist
262.45945,262.459393,262.45945,,,,Ar II,Ar,II,Ar II,,,live_nist
262.5711,262.570482,262.5711,,,,Ar II,Ar,II,Ar II,,,live_nist
262.73984,262.739765,262.73984,,,,Ar II,Ar,II,Ar II,,,live_nist
263.4001,263.400944,263.4001,,,,Ar II,Ar,II,Ar II,,,live_nist
263.6354,263.635826,263.6354,,,,Ar II,Ar,II,Ar II,,,live_nist
263.69135,263.691213,263.69135,,,,Ar II,Ar,II,Ar II,,,live_nist
264.72456,264.724542,264.72456,,,,Ar II,Ar,II,Ar II,,,live_nist
264.7844,264.78494,264.7844,,,,Ar II,Ar,II,Ar II,,,live_nist
264.96012,264.960106,264.96012,,,,Ar II,Ar,II,Ar II,,,live_nist
265.19095,265.19088,265.19095,,,,Ar II,Ar,II,Ar II,,,live_nist
265.2899,265.29003,265.2899,,,,Ar II,Ar,II,Ar II,,,live_nist
265.321,265.321551,265.321,,,,Ar II,Ar,II,Ar II,,,live_nist
265.4056,265.404032,265.4056,,,,Ar II,Ar,II,Ar II,,,live_nist
265.6303,265.63067,265.6303,,,,Ar II,Ar,II,Ar II,,,live_nist
265.789,265.788775,265.789,,,,Ar II,Ar,II,Ar II,,,live_nist
267.022,267.023609,267.022,,,,Ar II,Ar,II,Ar II,,,live_nist
267.41744,267.417366,267.41744,,,,Ar II,Ar,II,Ar II,,,live_nist
268.31001,268.30983,268.31001,,,,Ar II,Ar,II,Ar II,,,live_nist
268.6322,268.632267,268.6322,,,,Ar II,Ar,II,Ar II,,,live_nist
268.694,268.695531,268.694,,,,Ar II,Ar,II,Ar II,,,live_nist
268.7395,268.740018,268.7395,,,,Ar II,Ar,II,Ar II,,,live_nist
268.9093,268.909053,268.9093,,,,Ar II,Ar,II,Ar II,,,live_nist
269.0033,269.002592,269.0033,,,,Ar II,Ar,II,Ar II,,,live_nist
269.215,269.211956,269.215,,,,Ar II,Ar,II,Ar II,,,live_nist
,269.2594235,269.2594235,500000.0,C,,Ar II,Ar,II,Ar II,,500000.0,live_nist
269.7374,269.73693,269.7374,,,,Ar II,Ar,II,Ar II,,,live_nist
270.1719,270.172905,270.1719,,,,Ar II,Ar,II,Ar II,,,live_nist
270.80571,270.805658,270.80571,,,,Ar II,Ar,II,Ar II,,,live_nist
270.82675,270.826725,270.82675,,,,Ar II,Ar,II,Ar II,,,live_nist
272.0184,272.018764,272.0184,,,,Ar II,Ar,II,Ar II,,,live_nist
272.158,272.15964,272.158,,,,Ar II,Ar,II,Ar II,,,live_nist
273.05,273.052563,273.05,,,,Ar II,Ar,II,Ar II,,,live_nist
273.067,273.067131,273.067,,,,Ar II,Ar,II,Ar II,,,live_nist
273.1639,273.16389,273.1639,,,,Ar II,Ar,II,Ar II,,,live_nist
273.23372,273.233624,273.23372,,,,Ar II,Ar,II,Ar II,,,live_nist
273.25024,273.250205,273.25024,,,,Ar II,Ar,II,Ar II,,,live_nist
273.30198,273.30199,273.30198,,,,Ar II,Ar,II,Ar II,,,live_nist
273.3809,273.3808,273.3809,,,,Ar II,Ar,II,Ar II,,,live_nist
273.3809,273.38143,273.3809,,,,Ar II,Ar,II,Ar II,,,live_nist
274.0333,274.032331,274.0333,,,,Ar II,Ar,II,Ar II,,,live_nist
274.0912,274.09083,274.0912,,,,Ar II,Ar,II,Ar II,,,live_nist
274.10679,274.106768,274.10679,,,,Ar II,Ar,II,Ar II,,,live_nist
274.1962,274.195743,274.1962,,,,Ar II,Ar,II,Ar II,,,live_nist
274.47931,274.479285,274.47931,,,,Ar II,Ar,II,Ar II,,,live_nist
275.4864,275.486713,275.4864,200000.0,C+,,Ar II,Ar,II,Ar II,,200000.0,live_nist
275.7304,275.730341,275.7304,,,,Ar II,Ar,II,Ar II,,,live_nist
276.133,276.130741,276.133,,,,Ar II,Ar,II,Ar II,,,live_nist
276.352,276.35222,276.352,,,,Ar II,Ar,II,Ar II,,,live_nist
276.46461,276.464585,276.46461,,,,Ar II,Ar,II,Ar II,,,live_nist
276.7945,276.79444,276.7945,,,,Ar II,Ar,II,Ar II,,,live_nist
276.904,276.90246,276.904,,,,Ar II,Ar,II,Ar II,,,live_nist
276.97388,276.973868,276.97388,,,,Ar II,Ar,II,Ar II,,,live_nist
276.991,276.990906,276.991,,,,Ar II,Ar,II,Ar II,,,live_nist
277.0438,277.04412,277.0438,,,,Ar II,Ar,II,Ar II,,,live_nist
277.191,277.190663,277.191,,,,Ar II,Ar,II,Ar II,,,live_nist
277.274,277.27358,277.274,,,,Ar II,Ar,II,Ar II,,,live_nist
277.4099,277.410288,277.4099,,,,Ar II,Ar,II,Ar II,,,live_nist
277.824,277.82127,277.824,,,,Ar II,Ar,II,Ar II,,,live_nist
279.5289,279.52915,279.5289,,,,Ar II,Ar,II,Ar II,,,live_nist
279.54285,279.542831,279.54285,,,,Ar II,Ar,II,Ar II,,,live_nist
280.0919,280.09212,280.0919,,,,Ar II,Ar,II,Ar II,,,live_nist
280.599,280.599996,280.599,,,,Ar II,Ar,II,Ar II,,,live_nist
280.6167,280.6167,280.6167,,,,Ar II,Ar,II,Ar II,,,live_nist
282.827,282.824501,282.827,,,,Ar II,Ar,II,Ar II,,,live_nist
283.0834,283.082342,283.0834,,,,Ar II,Ar,II,Ar II,,,live_nist
284.33726,284.337074,284.33726,,,,Ar II,Ar,II,Ar II,,,live_nist
284.4129,284.412859,284.4129,200000.0,C,,Ar II,Ar,II,Ar II,,200000.0,live_nist
284.7146,284.714423,284.7146,,,,Ar II,Ar,II,Ar II,,,live_nist
284.7816,284.781921,284.7816,300000.0,C,,Ar II,Ar,II,Ar II,,300000.0,live_nist
285.316,285.315338,285.316,,,,Ar II,Ar,II,Ar II,,,live_nist
285.7278,285.7288,285.7278,,,,Ar II,Ar,II,Ar II,,,live_nist
285.7278,285.72942,285.7278,,,,Ar II,Ar,II,Ar II,,,live_nist
286.0742,286.074445,286.0742,,,,Ar II,Ar,II,Ar II,,,live_nist
286.58432,286.584304,286.58432,,,,Ar II,Ar,II,Ar II,,,live_nist
286.9283,286.928905,286.9283,,,,Ar II,Ar,II,Ar II,,,live_nist
287.1022,287.102918,287.1022,,,,Ar II,Ar,II,Ar II,,,live_nist
287.1399,287.140082,287.1399,,,,Ar II,Ar,II,Ar II,,,live_nist
287.4582,287.45816,287.4582,,,,Ar II,Ar,II,Ar II,,,live_nist
287.6889,287.688623,287.6889,,,,Ar II,Ar,II,Ar II,,,live_nist
289.16123,289.161218,289.16123,18200000.0,B,,Ar II,Ar,II,Ar II,,18200000.0,live_nist
289.3985,289.398876,289.3985,,,,Ar II,Ar,II,Ar II,,,live_nist
289.6564,289.656017,289.6564,,,,Ar II,Ar,II,Ar II,,,live_nist
289.67465,289.674651,289.67465,,,,Ar II,Ar,II,Ar II,,,live_nist
289.7332,289.73285,289.7332,,,,Ar II,Ar,II,Ar II,,,live_nist
290.704,290.704505,290.704,,,,Ar II,Ar,II,Ar II,,,live_nist
291.4932,291.492821,291.4932,,,,Ar II,Ar,II,Ar II,,,live_nist
291.5593,291.559174,291.5593,,,,Ar II,Ar,II,Ar II,,,live_nist
291.5967,291.596305,291.5967,,,,Ar II,Ar,II,Ar II,,,live_nist
292.46339,292.463391,292.46339,,,,Ar II,Ar,II,Ar II,,,live_nist
292.46677,292.466794,292.46677,,,,Ar II,Ar,II,Ar II,,,live_nist
293.14809,293.14809,293.14809,,,,Ar II,Ar,II,Ar II,,,live_nist
293.25905,293.259008,293.25905,800000.0,C,,Ar II,Ar,II,Ar II,,800000.0,live_nist
293.5538,293.55453,293.5538,,,,Ar II,Ar,II,Ar II,,,live_nist
293.89,293.890926,293.89,,,,Ar II,Ar,II,Ar II,,,live_nist
294.1893,294.189511,294.1893,,,,Ar II,Ar,II,Ar II,,,live_nist
294.28932,294.289308,294.28932,53000000.0,B,,Ar II,Ar,II,Ar II,,53000000.0,live_nist
294.7275,294.728037,294.7275,,,,Ar II,Ar,II,Ar II,,,live_nist
294.8119,294.811735,294.8119,,,,Ar II,Ar,II,Ar II,,,live_nist
295.53882,295.538822,295.53882,,,,Ar II,Ar,II,Ar II,,,live_nist
295.6542,295.654135,295.6542,,,,Ar II,Ar,II,Ar II,,,live_nist
295.7532,295.75351,295.7532,,,,Ar II,Ar,II,Ar II,,,live_nist
296.02396,296.023893,296.02396,,,,Ar II,Ar,II,Ar II,,,live_nist
296.02741,296.027379,296.02741,,,,Ar II,Ar,II,Ar II,,,live_nist
296.0514,296.052958,296.0514,,,,Ar II,Ar,II,Ar II,,,live_nist
297.90502,297.905007,297.90502,41600000.0,B,,Ar II,Ar,II,Ar II,,41600000.0,live_nist
299.0843,299.084527,299.0843,,,,Ar II,Ar,II,Ar II,,,live_nist
299.911,299.910709,299.911,,,,Ar II,Ar,II,Ar II,,,live_nist
300.0109,300.010929,300.0109,,,,Ar II,Ar,II,Ar II,,,live_nist
300.04451,300.044527,300.04451,150000000.0,D,,Ar II,Ar,II,Ar II,,150000000.0,live_nist
300.2964,300.296447,300.2964,,,,Ar II,Ar,II,Ar II,,,live_nist
300.4486,300.448994,300.4486,,,,Ar II,Ar,II,Ar II,,,live_nist
301.44819,301.448204,301.44819,,,,Ar II,Ar,II,Ar II,,,live_nist
302.67455,302.67455,302.67455,,,,Ar II,Ar,II,Ar II,,,live_nist
302.8721,302.872055,302.8721,,,,Ar II,Ar,II,Ar II,,,live_nist
302.8914,302.891004,302.8914,,,,Ar II,Ar,II,Ar II,,,live_nist
302.8914,302.891399,302.8914,230000000.0,D,,Ar II,Ar,II,Ar II,,230000000.0,live_nist
303.35082,303.350811,303.35082,9900000.0,B,,Ar II,Ar,II,Ar II,,9900000.0,live_nist
303.6887,303.689238,303.6887,,,,Ar II,Ar,II,Ar II,,,live_nist
304.2463,304.246739,304.2463,,,,Ar II,Ar,II,Ar II,,,live_nist
304.60787,304.607913,304.60787,,,,Ar II,Ar,II,Ar II,,,live_nist
304.7053,304.705269,304.7053,,,,Ar II,Ar,II,Ar II,,,live_nist
304.8021,304.802474,304.8021,,,,Ar II,Ar,II,Ar II,,,live_nist
304.8784,304.878841,304.8784,,,,Ar II,Ar,II,Ar II,,,live_nist
305.0043,305.004111,305.0043,,,,Ar II,Ar,II,Ar II,,,live_nist
305.3151,305.315013,305.3151,,,,Ar II,Ar,II,Ar II,,,live_nist
305.5281,305.527974,305.5281,,,,Ar II,Ar,II,Ar II,,,live_nist
306.09059,306.090557,306.09059,,,,Ar II,Ar,II,Ar II,,,live_nist
306.2643,306.2643,306.2643,,,,Ar II,Ar,II,Ar II,,,live_nist
306.512,306.513328,306.512,,,,Ar II,Ar,II,Ar II,,,live_nist
306.54,306.541182,306.54,,,,Ar II,Ar,II,Ar II,,,live_nist
306.6889,306.688823,306.6889,,,,Ar II,Ar,II,Ar II,,,live_nist
307.166,307.166501,307.166,,,,Ar II,Ar,II,Ar II,,,live_nist
308.29777,308.29776,308.29777,,,,Ar II,Ar,II,Ar II,,,live_nist
308.3193,308.319881,308.3193,,,,Ar II,Ar,II,Ar II,,,live_nist
308.50273,308.502675,308.50273,,,,Ar II,Ar,II,Ar II,,,live_nist
308.82151,308.82132,308.82151,,,,Ar II,Ar,II,Ar II,,,live_nist
308.891,308.891368,308.891,,,,Ar II,Ar,II,Ar II,,,live_nist
309.34018,309.340173,309.34018,440000000.0,D,,Ar II,Ar,II,Ar II,,440000000.0,live_nist
309.49654,309.496469,309.49654,,,,Ar II,Ar,II,Ar II,,,live_nist
309.9925,309.992564,309.9925,,,,Ar II,Ar,II,Ar II,,,live_nist
310.1004,310.100855,310.1004,,,,Ar II,Ar,II,Ar II,,,live_nist
310.25862,310.258606,310.25862,,,,Ar II,Ar,II,Ar II,,,live_nist
310.2953,310.2953,310.2953,,,,Ar II,Ar,II,Ar II,,,live_nist
310.43601,310.435963,310.43601,,,,Ar II,Ar,II,Ar II,,,live_nist
310.8801,310.880493,310.8801,,,,Ar II,Ar,II,Ar II,,,live_nist
310.9711,310.971205,310.9711,,,,Ar II,Ar,II,Ar II,,,live_nist
310.998,310.997801,310.998,,,,Ar II,Ar,II,Ar II,,,live_nist
311.4378,311.438155,311.4378,,,,Ar II,Ar,II,Ar II,,,live_nist
312.4268,312.427803,312.4268,,,,Ar II,Ar,II,Ar II,,,live_nist
313.64839,313.648425,313.64839,,,,Ar II,Ar,II,Ar II,,,live_nist
313.7629,313.763261,313.7629,,,,Ar II,Ar,II,Ar II,,,live_nist
313.90174,313.901722,313.90174,52000000.0,C,,Ar II,Ar,II,Ar II,,52000000.0,live_nist
313.92636,313.926372,313.92636,,,,Ar II,Ar,II,Ar II,,,live_nist
314.0963,314.097313,314.0963,,,,Ar II,Ar,II,Ar II,,,live_nist
314.3891,314.389502,314.3891,,,,Ar II,Ar,II,Ar II,,,live_nist
314.59,314.590397,314.59,,,,Ar II,Ar,II,Ar II,,,live_nist
314.6422,314.642615,314.6422,300000.0,D,,Ar II,Ar,II,Ar II,,300000.0,live_nist
314.8206,314.820599,314.8206,,,,Ar II,Ar,II,Ar II,,,live_nist
315.051,315.051619,315.051,,,,Ar II,Ar,II,Ar II,,,live_nist
315.2613,315.261816,315.2613,,,,Ar II,Ar,II,Ar II,,,live_nist
315.37844,315.378461,315.37844,,,,Ar II,Ar,II,Ar II,,,live_nist
315.3947,315.395951,315.3947,,,,Ar II,Ar,II,Ar II,,,live_nist
315.4289,315.42995,315.4289,,,,Ar II,Ar,II,Ar II,,,live_nist
315.8208,315.82133,315.8208,,,,Ar II,Ar,II,Ar II,,,live_nist
316.13729,316.137289,316.13729,180000000.0,D,,Ar II,Ar,II,Ar II,,180000000.0,live_nist
316.1457,316.145654,316.1457,,,,Ar II,Ar,II,Ar II,,,live_nist
316.3535,316.354059,316.3535,,,,Ar II,Ar,II,Ar II,,,live_nist
316.5291,316.529107,316.5291,,,,Ar II,Ar,II,Ar II,,,live_nist
316.7464,316.747134,316.7464,,,,Ar II,Ar,II,Ar II,,,live_nist
316.96682,316.966803,316.96682,49000000.0,C,,Ar II,Ar,II,Ar II,,49000000.0,live_nist
317.1403,317.140735,317.1403,,,,Ar II,Ar,II,Ar II,,,live_nist
317.2862,317.286133,317.2862,,,,Ar II,Ar,II,Ar II,,,live_nist
318.10374,318.103714,318.10374,37000000.0,C,,Ar II,Ar,II,Ar II,,37000000.0,live_nist
318.4268,318.426728,318.4268,,,,Ar II,Ar,II,Ar II,,,live_nist
318.5734,318.573647,318.5734,,,,Ar II,Ar,II,Ar II,,,live_nist
318.61716,318.617165,318.61716,,,,Ar II,Ar,II,Ar II,,,live_nist
318.8369,318.83808,318.8369,,,,Ar II,Ar,II,Ar II,,,live_nist
319.195,319.195415,319.195,,,,Ar II,Ar,II,Ar II,,,live_nist
319.2363,319.236897,319.2363,,,,Ar II,Ar,II,Ar II,,,live_nist
319.3512,319.351475,319.3512,,,,Ar II,Ar,II,Ar II,,,live_nist
319.42303,319.423023,319.42303,24000000.0,D,,Ar II,Ar,II,Ar II,,24000000.0,live_nist
319.4598,319.460488,319.4598,,,,Ar II,Ar,II,Ar II,,,live_nist
319.5574,319.558763,319.5574,,,,Ar II,Ar,II,Ar II,,,live_nist
319.5752,319.575525,319.5752,,,,Ar II,Ar,II,Ar II,,,live_nist
319.892,319.892651,319.892,,,,Ar II,Ar,II,Ar II,,,live_nist
320.3392,320.339272,320.3392,,,,Ar II,Ar,II,Ar II,,,live_nist
320.43206,320.432086,320.43206,40000000.0,D,,Ar II,Ar,II,Ar II,,40000000.0,live_nist
320.5006,320.50038,320.5006,,,,Ar II,Ar,II,Ar II,,,live_nist
320.7581,320.758125,320.7581,,,,Ar II,Ar,II,Ar II,,,live_nist
320.7655,320.766891,320.7655,,,,Ar II,Ar,II,Ar II,,,live_nist
321.25178,321.25181,321.25178,5200000.0,C,,Ar II,Ar,II,Ar II,,5200000.0,live_nist
321.5688,321.569249,321.5688,,,,Ar II,Ar,II,Ar II,,,live_nist
321.67297,321.672967,321.67297,,,,Ar II,Ar,II,Ar II,,,live_nist
321.7673,321.767341,321.7673,,,,Ar II,Ar,II,Ar II,,,live_nist
322.1625,322.162493,322.1625,1800000.0,C,,Ar II,Ar,II,Ar II,,1800000.0,live_nist
322.23977,322.239785,322.23977,,,,Ar II,Ar,II,Ar II,,,live_nist
322.5973,322.597416,322.5973,2100000.0,C,,Ar II,Ar,II,Ar II,,2100000.0,live_nist
323.0021,323.00227,323.0021,,,,Ar II,Ar,II,Ar II,,,live_nist
323.068,323.068288,323.068,,,,Ar II,Ar,II,Ar II,,,live_nist
323.5175,323.51798,323.5175,,,,Ar II,Ar,II,Ar II,,,live_nist
323.68097,323.681049,323.68097,52000000.0,D,,Ar II,Ar,II,Ar II,,52000000.0,live_nist
324.1708,324.1708,324.1708,,,,Ar II,Ar,II,Ar II,,,live_nist
324.36881,324.368806,324.36881,105600000.0,C,,Ar II,Ar,II,Ar II,,105600000.0,live_nist
324.7481,324.748212,324.7481,,,,Ar II,Ar,II,Ar II,,,live_nist
324.97996,324.979976,324.97996,63000000.0,C,,Ar II,Ar,II,Ar II,,63000000.0,live_nist
325.3918,325.39184,325.3918,900000.0,C,,Ar II,Ar,II,Ar II,,900000.0,live_nist
325.8894,325.889842,325.8894,,,,Ar II,Ar,II,Ar II,,,live_nist
325.9336,325.933854,325.9336,,,,Ar II,Ar,II,Ar II,,,live_nist
325.9336,325.934061,325.9336,,,,Ar II,Ar,II,Ar II,,,live_nist
325.96556,325.965584,325.96556,,,,Ar II,Ar,II,Ar II,,,live_nist
326.2083,326.208337,326.2083,,,,Ar II,Ar,II,Ar II,,,live_nist
326.35702,326.357059,326.35702,15500000.0,B,,Ar II,Ar,II,Ar II,,15500000.0,live_nist
326.8987,326.899068,326.8987,,,,Ar II,Ar,II,Ar II,,,live_nist
327.0474,327.047846,327.0474,,,,Ar II,Ar,II,Ar II,,,live_nist
327.33165,327.331709,327.33165,37000000.0,D,,Ar II,Ar,II,Ar II,,37000000.0,live_nist
327.56434,327.564361,327.56434,,,,Ar II,Ar,II,Ar II,,,live_nist
327.6085,327.609198,327.6085,,,,Ar II,Ar,II,Ar II,,,live_nist
327.99418,327.994121,327.99418,,,,Ar II,Ar,II,Ar II,,,live_nist
328.17012,328.170092,328.17012,42000000.0,C,,Ar II,Ar,II,Ar II,,42000000.0,live_nist
329.14405,329.144028,329.14405,,,,Ar II,Ar,II,Ar II,,,live_nist
329.36402,329.364009,329.36402,170000000.0,D,,Ar II,Ar,II,Ar II,,170000000.0,live_nist
329.39244,329.392452,329.39244,,,,Ar II,Ar,II,Ar II,,,live_nist
329.702,329.702859,329.702,,,,Ar II,Ar,II,Ar II,,,live_nist
329.8418,329.8421,329.8418,,,,Ar II,Ar,II,Ar II,,,live_nist
330.6445,330.644038,330.6445,,,,Ar II,Ar,II,Ar II,,,live_nist
330.72283,330.722825,330.72283,340000000.0,D,,Ar II,Ar,II,Ar II,,340000000.0,live_nist
330.93397,330.934039,330.93397,,,,Ar II,Ar,II,Ar II,,,live_nist
331.27,331.270206,331.27,,,,Ar II,Ar,II,Ar II,,,live_nist
331.7825,331.782317,331.7825,,,,Ar II,Ar,II,Ar II,,,live_nist
332.0375,332.037268,332.0375,,,,Ar II,Ar,II,Ar II,,,live_nist
332.4228,332.4228,332.4228,,,,Ar II,Ar,II,Ar II,,,live_nist
333.7116,333.7125,333.7116,,,,Ar II,Ar,II,Ar II,,,live_nist
333.88225,333.882317,333.88225,,,,Ar II,Ar,II,Ar II,,,live_nist
334.1507,334.15023,334.1507,,,,Ar II,Ar,II,Ar II,,,live_nist
334.1746,334.174042,334.1746,,,,Ar II,Ar,II,Ar II,,,live_nist
334.7694,334.769637,334.7694,,,,Ar II,Ar,II,Ar II,,,live_nist
335.09238,335.092386,335.09238,150000000.0,D,,Ar II,Ar,II,Ar II,,150000000.0,live_nist
336.17447,336.174474,336.17447,3900000.0,D,,Ar II,Ar,II,Ar II,,3900000.0,live_nist
336.33,336.329875,336.33,,,,Ar II,Ar,II,Ar II,,,live_nist
336.4362,336.43653,336.4362,,,,Ar II,Ar,II,Ar II,,,live_nist
336.55204,336.552028,336.55204,13000000.0,D,,Ar II,Ar,II,Ar II,,13000000.0,live_nist
336.558,336.559797,336.558,,,,Ar II,Ar,II,Ar II,,,live_nist
336.658,336.657996,336.658,41000000.0,D,,Ar II,Ar,II,Ar II,,41000000.0,live_nist
337.09147,337.09147,337.09147,5900000.0,D,,Ar II,Ar,II,Ar II,,5900000.0,live_nist
337.0985,337.098437,337.0985,,,,Ar II,Ar,II,Ar II,,,live_nist
337.314,337.313287,337.314,,,,Ar II,Ar,II,Ar II,,,live_nist
337.3842,337.384416,337.3842,,,,Ar II,Ar,II,Ar II,,,live_nist
337.64357,337.643578,337.64357,150000000.0,D,,Ar II,Ar,II,Ar II,,150000000.0,live_nist
337.8442,337.844466,337.8442,,,,Ar II,Ar,II,Ar II,,,live_nist
337.9458,337.946015,337.9458,2000000.0,D,,Ar II,Ar,II,Ar II,,2000000.0,live_nist
337.95779,337.957698,337.95779,32000000.0,D,,Ar II,Ar,II,Ar II,,32000000.0,live_nist
338.1063,338.106621,338.1063,,,,Ar II,Ar,II,Ar II,,,live_nist
338.2133,338.213182,338.2133,,,,Ar II,Ar,II,Ar II,,,live_nist
338.3865,338.386892,338.3865,,,,Ar II,Ar,II,Ar II,,,live_nist
338.85306,338.853072,338.85306,190000000.0,D,,Ar II,Ar,II,Ar II,,190000000.0,live_nist
339.1343,339.134481,339.1343,,,,Ar II,Ar,II,Ar II,,,live_nist
339.7002,339.700197,339.7002,,,,Ar II,Ar,II,Ar II,,,live_nist
339.7608,339.761093,339.7608,,,,Ar II,Ar,II,Ar II,,,live_nist
339.78954,339.789536,339.78954,2700000.0,D,,Ar II,Ar,II,Ar II,,2700000.0,live_nist
340.6298,340.629625,340.6298,,,,Ar II,Ar,II,Ar II,,,live_nist
340.835,340.835406,340.835,,,,Ar II,Ar,II,Ar II,,,live_nist
340.8612,340.861207,340.8612,,,,Ar II,Ar,II,Ar II,,,live_nist
340.9413,340.94179,340.9413,,,,Ar II,Ar,II,Ar II,,,live_nist
340.954,340.954364,340.954,,,,Ar II,Ar,II,Ar II,,,live_nist
340.9699,340.970211,340.9699,,,,Ar II,Ar,II,Ar II,,,live_nist
341.44579,341.445796,341.44579,7700000.0,D,,Ar II,Ar,II,Ar II,,7700000.0,live_nist
341.656,341.656,341.656,,,,Ar II,Ar,II,Ar II,,,live_nist
342.16108,342.161032,342.16108,9300000.0,D,,Ar II,Ar,II,Ar II,,9300000.0,live_nist
342.55,342.549849,342.55,,,,Ar II,Ar,II,Ar II,,,live_nist
342.96138,342.961434,342.96138,22000000.0,D,,Ar II,Ar,II,Ar II,,22000000.0,live_nist
343.04148,343.041507,343.04148,6200000.0,B,,Ar II,Ar,II,Ar II,,6200000.0,live_nist
343.0991,343.099186,343.0991,,,,Ar II,Ar,II,Ar II,,,live_nist
343.1737,343.173675,343.1737,,,,Ar II,Ar,II,Ar II,,,live_nist
343.25838,343.258318,343.25838,,,,Ar II,Ar,II,Ar II,,,live_nist
343.3369,343.3366,343.3369,,,,Ar II,Ar,II,Ar II,,,live_nist
343.5773,343.577602,343.5773,,,,Ar II,Ar,II,Ar II,,,live_nist
343.9094,343.909,343.9094,,,,Ar II,Ar,II,Ar II,,,live_nist
344.729,344.72908,344.729,,,,Ar II,Ar,II,Ar II,,,live_nist
344.8281,344.82815,344.8281,,,,Ar II,Ar,II,Ar II,,,live_nist
345.40949,345.409498,345.40949,31400000.0,B,,Ar II,Ar,II,Ar II,,31400000.0,live_nist
345.8688,345.868529,345.8688,,,,Ar II,Ar,II,Ar II,,,live_nist
346.41264,346.412673,346.41264,37000000.0,D,,Ar II,Ar,II,Ar II,,37000000.0,live_nist
346.5783,346.578302,346.5783,,,,Ar II,Ar,II,Ar II,,,live_nist
346.6333,346.633299,346.6333,,,,Ar II,Ar,II,Ar II,,,live_nist
,346.636343,346.636343,3000000.0,C,,Ar II,Ar,II,Ar II,,3000000.0,live_nist
347.02606,347.026106,347.02606,,,,Ar II,Ar,II,Ar II,,,live_nist
347.16,347.15963,347.16,,,,Ar II,Ar,II,Ar II,,,live_nist
347.67471,347.674711,347.67471,125000000.0,B,,Ar II,Ar,II,Ar II,,125000000.0,live_nist
